TSN,FormID,FoliageID,ScientificName,CrownShapeFactor,FlammID,PDFoliage,PDWood,PDRotten,TreeBD,SV,treeBioEqID,shrubBioEqID,treeCrownDensity,HCFoliage,HCWood,canopy,shrub,nonwoody,woody,acceptedTSN,CommonName
41276,4,10,Spartina spartinae,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,gulf cordgrass
41279,4,11,Sphenopholis obtusata,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,prairie wedgescale
41287,4,11,Tripsacum dactyloides,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,eastern gamagrass
41294,4,11,Trisetum spicatum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,spike trisetum
41315,4,11,Uniola spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,seaoats
41317,4,11,Uniola paniculata,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,seaoats
41318,4,11,Zizania spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,wildrice
41319,4,11,Zizania aquatica,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,annual wildrice
41321,4,11,Zizania texana,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Texas wildrice
41323,4,11,Zizaniopsis miliacea,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,giant cutgrass
41325,4,11,Beckmannia syzigachne,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,American sloughgrass
41331,4,11,Brachypodium sylvaticum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,slender false brome
41335,4,11,Phalaris arundinacea,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,reed canarygrass
41349,4,11,Scolochloa festucacea,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,common rivergrass
41376,4,10,Aira caryophyllea,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,silver hairgrass
41378,4,10,Aira praecox,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,yellow hairgrass
41393,4,11,Anthoxanthum spp.,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,sweetgrass
41395,4,10,Anthoxanthum odoratum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,sweet vernalgrass
41398,4,10,Apera interrupta,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,dense silkybent
41399,4,11,Apera spica-venti,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,loose silkybent
41400,4,10,Aristida spp.,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,threeawn
41403,4,10,Aristida desmantha,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,curly threeawn
41404,4,10,Aristida lanosa,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,woollysheath threeawn
41410,4,10,Aristida arizonica,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Arizona threeawn
41413,4,10,Aristida condensata,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,piedmont threeawn
41415,4,10,Aristida dichotoma,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,churchmouse threeawn
41423,4,10,Aristida longispica,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,7823,slimspike threeawn
41429,4,10,Aristida purpurea,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,purple threeawn
41433,4,10,Aristida stricta,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,pineland threeawn
41435,4,10,Aristida ternipes,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,spidergrass
41443,4,10,Arrhenatherum elatius,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,tall oatgrass
41455,4,11,Avena spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,oat
41456,4,11,Avena barbata,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,slender oat
41458,4,11,Avena fatua,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,wild oat
41463,4,10,Axonopus spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,carpetgrass
41483,4,11,Bothriochloa barbinodis,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,cane bluestem
41489,4,11,Bothriochloa saccharoides,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,silver bluestem
41491,4,10,Bouteloua spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,grama
41492,4,10,Bouteloua breviseta,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,gypsum grama
41493,4,10,Bouteloua gracilis,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,blue grama
41499,4,10,Bouteloua chondrosioides,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,sprucetop grama
41500,4,10,Bouteloua curtipendula,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,sideoats grama
41501,4,10,Bouteloua eriopoda,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,black grama
41502,4,10,Bouteloua hirsuta,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,hairy grama
41505,4,10,Bouteloua radicosa,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,purple grama
41506,4,10,Bouteloua repens,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,slender grama
41527,4,10,Brachyelytrum erectum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,bearded shorthusk
41531,4,10,Briza minor,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,little quakinggrass
41533,4,11,Buchloe dactyloides,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,7825,buffalograss
41536,4,10,Calamovilfa brevipilis,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,pine barren sandreed
41539,4,11,Calamovilfa longifolia,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,prairie sandreed
41541,4,10,Catabrosa aquatica,,1,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,water whorlgrass
41548,4,10,Chasmanthium laxum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,slender woodoats
41579,4,10,Chrysopogon aciculatus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,golden false beardgrass
41607,4,10,Ctenium aromaticum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,toothache grass
41616,4,10,Cynodon spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Bermudagrass
41624,4,10,Cynosurus cristatus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,crested dogstail grass
41625,4,10,Cynosurus echinatus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,bristly dogstail grass
41631,4,10,Danthonia spp.,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,oatgrass
41632,4,10,Danthonia californica,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,California oatgrass
41633,4,10,Danthonia parryi,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Parry's oatgrass
41635,4,10,Danthonia sericea,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,downy danthonia
41636,4,10,Danthonia unispicata,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,onespike danthonia
41637,4,10,Danthonia compressa,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,flattened oatgrass
41638,4,10,Danthonia intermedia,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,timber oatgrass
41642,4,10,Danthonia spicata,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,poverty oatgrass
41645,4,11,Dichanthelium spp.,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,rosette grass
41647,4,11,Dichanthelium commutatum,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,variable panicgrass
41655,4,10,Dichanthelium boscii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Bosc's panicgrass
41660,4,11,Dichanthelium erectifolium,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,7983,erectleaf panicgrass
41662,4,11,Dichanthelium leibergii,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Leiberg's panicgrass
41667,4,11,Dichanthelium oligosanthes,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Heller's rosette grass
41687,4,11,Ehrharta spp.,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,veldtgrass
41717,4,11,Eremopyrum triticeum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,annual wheatgrass
41731,4,11,Erioneuron pilosum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,hairy woollygrass
41748,4,10,Gymnopogon spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,skeletongrass
41757,4,10,Helictotrichon mortonianum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Morton's alpine oatgrass
41763,4,10,Heteropogon contortus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,tanglehead
41766,4,10,Hilaria belangeri,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,curly-mesquite
41768,4,10,Hilaria jamesii,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,James' galleta
41769,4,10,Hilaria mutica,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,tobosagrass
41770,4,10,Hilaria rigida,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,big galleta
41773,4,11,Holcus lanatus,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,common velvetgrass
41781,4,10,Hyparrhenia rufa,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,jaraguagrass
41803,4,10,Koeleria spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Junegrass
41807,4,10,Koeleria pyramidata,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,prairie junegrass
41809,4,13,Lagurus ovatus,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,harestail grass
41822,4,10,Leptochloa dubia,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,green sprangletop
41831,4,11,Leucopoa spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,spike fescue
41832,4,10,Leucopoa kingii,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,spike fescue
41839,4,10,Lycurus phleoides,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,7968,common wolfstail
41842,4,11,Melica spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,melicgrass
41844,4,11,Melica californica,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,California melicgrass
41845,4,11,Melica fugax,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,little oniongrass
41846,4,11,Melica porteri,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Porter's melicgrass
41848,4,11,Melica subulata,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Alaska oniongrass
41851,4,11,Melica bulbosa,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,oniongrass
41854,4,11,Melica geyeri,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Geyer's oniongrass
41856,4,11,Melica imperfecta,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,smallflower melicgrass
41857,4,10,Melica montezumae,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Montezuma melicgrass
41861,4,11,Melica spectabilis,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,purple oniongrass
41863,4,11,Melinis minutiflora,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,molassesgrass
41871,4,11,Miscanthus floridulus,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Pacific Island silvergrass
41878,4,11,Monanthochloe littoralis,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,7831,shoregrass
41883,4,10,Muhlenbergia spp.,,2,25.0,,,0.1,2500.0,,,,8000.0,8000.0,0,0,1,0,0,muhly
41884,4,10,Muhlenbergia andina,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,foxtail muhly
41887,4,10,Muhlenbergia emersleyi,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,bullgrass
41896,4,10,Muhlenbergia arenicola,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,sand muhly
41899,4,10,Muhlenbergia asperifolia,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,scratchgrass
41902,4,10,Muhlenbergia capillaris,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,hairawn muhly
41904,4,10,Muhlenbergia cuspidata,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,plains muhly
41906,4,10,Muhlenbergia dubia,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,pine muhly
41910,4,10,Muhlenbergia expansa,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,cutover muhly
41911,4,10,Muhlenbergia filiculmis,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,slimstem muhly
41912,4,10,Muhlenbergia filiformis,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,pullup muhly
41918,4,10,Muhlenbergia glomerata,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,spiked muhly
41923,4,10,Muhlenbergia longiligula,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,longtongue muhly
41927,4,10,Muhlenbergia montana,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,mountain muhly
41930,4,10,Muhlenbergia pauciflora,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,New Mexico muhly
41933,4,10,Muhlenbergia porteri,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,bush muhly
41934,4,10,Muhlenbergia pungens,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,sandhill muhly
41935,4,10,Muhlenbergia racemosa,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,marsh muhly
41937,4,10,Muhlenbergia reverchonii,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,seep muhly
41938,4,10,Muhlenbergia richardsonis,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,mat muhly
41940,4,10,Muhlenbergia setifolia,,2,25.0,,,0.1,3000.0,,,,8000.0,8000.0,0,0,1,0,0,curlyleaf muhly
41944,4,10,Muhlenbergia thurberi,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Thurber's muhly
41950,4,10,Muhlenbergia wrightii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,spike muhly
41955,4,10,Nassella spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,needlegrass
41976,4,10,Oryza sativa,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,rice
41979,4,10,Oryzopsis asperifolia,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,roughleaf ricegrass
42013,4,10,Pennisetum setaceum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,7967,crimson fountaingrass
42025,4,10,Piptochaetium fimbriatum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,pinyon ricegrass
42031,4,11,Pleuropogon refractus,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,nodding semaphoregrass
42054,4,11,Saccharum spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,sugarcane
42058,4,11,Saccharum officinarum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,sugarcane
42064,4,10,Schismus spp.,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Mediterranean grass
42066,4,10,Schismus barbatus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,common Mediterranean grass
42068,4,11,Schizachne purpurascens,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,false melic
42069,4,10,Schizachyrium spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,little bluestem
42072,4,10,Schizachyrium maritimum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,gulf bluestem
42074,4,10,Schizachyrium rhizomatum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Florida little bluestem
42075,4,10,Schizachyrium sanguineum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,crimson bluestem
42076,4,11,Schizachyrium scoparium,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,little bluestem
42079,4,10,Schizachyrium tenerum,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,slender little bluestem
42099,4,11,Sorghastrum spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Indiangrass
42102,4,11,Sorghastrum nutans,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Indiangrass
42108,4,11,Sorghum bicolor,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,sorghum
42115,4,10,Sporobolus spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,dropseed
42119,4,10,Sporobolus heterolepis,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,prairie dropseed
42120,4,11,Sporobolus floridanus,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Florida dropseed
42121,4,10,Sporobolus interruptus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,black dropseed
42126,4,10,Sporobolus vaginiflorus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,poverty dropseed
42127,4,11,Sporobolus virginicus,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,seashore dropseed
42128,4,11,Sporobolus airoides,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,alkali sacaton
42131,4,11,Sporobolus contractus,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,spike dropseed
42132,4,11,Sporobolus cryptandrus,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,sand dropseed
42137,4,11,Sporobolus flexuosus,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,mesa dropseed
42138,4,11,Sporobolus giganteus,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,giant dropseed
42140,4,11,Sporobolus indicus,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,smut grass
42142,4,10,Sporobolus junceus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,pineywoods dropseed
42144,4,10,Sporobolus nealleyi,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,gyp dropseed
42145,4,10,Sporobolus neglectus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,puffsheath dropseed
42149,4,10,Sporobolus silveanus,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Silveus' dropseed
42150,4,10,Sporobolus teretifolius,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,wireleaf dropseed
42151,4,10,Sporobolus texanus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Texas dropseed
42158,4,10,Stipa spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,needlegrass
42203,4,10,Taeniatherum caput-medusae,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,medusahead
42220,4,10,Tridens spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,tridens
42228,4,10,Tridens muticus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,slim tridens
42236,4,11,Triticum spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,wheat
42237,4,11,Triticum aestivum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,common wheat
42240,4,11,Triticum durum,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,durum wheat
42252,4,11,Vahlodea atropurpurea,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,mountain hairgrass
42260,4,10,Vulpia spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,fescue
42261,4,10,Vulpia bromoides,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,brome fescue
42262,4,10,Vulpia microstachys,,2,25.0,,,0.02,3000.0,,,,8000.0,8000.0,0,0,1,0,0,small fescue
42263,4,10,Vulpia myuros,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,annual fescue
42264,4,10,Vulpia octoflora,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,sixweeks fescue
42269,4,11,Zea mays,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,corn
42301,4,11,Lepturus repens,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,Pacific Island thintail
42315,5,12,Sparganium emersum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,European bur-reed
42318,5,12,Sparganium angustifolium,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,narrowleaf bur-reed
42324,4,11,Typha spp.,,2,25.0,,,,2000.0,,,,8000.0,8000.0,0,0,1,0,0,cattail
42325,4,11,Typha angustifolia,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,narrowleaf cattail
42326,4,11,Typha latifolia,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,broadleaf cattail
42327,4,11,Typha domingensis,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,southern cattail
42328,4,11,Typha x glauca,,2,25.0,,,0.02,2000.0,,,,8000.0,8000.0,0,0,1,0,0,white cattail
42451,1,9,Cocos nucifera,0.5,2,25.0,25.0,18.72,0.01,2500.0,12.0,,0.6,8000.0,8000.0,1,0,0,0,0,coconut palm
42500,1,9,Roystonea elata,0.5,2,25.0,40.5,18.72,0.06,2500.0,11.0,,0.6,8000.0,8000.0,1,0,0,1,8172,royal palm
42503,3,9,Sabal etonia,0.5,2,25.0,21.85,18.72,0.01,2000.0,11.0,29.0,0.6,8000.0,8000.0,1,1,0,1,0,scrub palmetto
42505,3,9,Sabal minor,0.5,2,25.0,21.85,18.72,0.01,2000.0,11.0,29.0,0.6,8000.0,8000.0,1,1,0,1,0,dwarf palmetto
42506,3,9,Sabal palmetto,0.5,2,25.0,21.85,18.72,0.01,2000.0,11.0,29.0,0.6,8000.0,8000.0,1,1,0,1,0,cabbage palmetto
42508,2,9,Serenoa repens,0.5,2,25.0,21.85,18.72,0.01,2000.0,,29.0,0.6,8000.0,8000.0,0,1,0,1,0,saw palmetto
42525,5,13,Arisaema triphyllum,,1,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Jack in the pulpit
42540,5,13,Lysichitum americanum,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,5036,American skunkcabbage
42590,5,12,Lemna minor,,1,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,common duckweed
42620,5,13,Pontederia cordata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,pickerelweed
42634,5,12,Allium spp.,,2,25.0,,,0.06,3000.0,,,,8000.0,8000.0,0,0,1,0,0,onion
42635,5,12,Allium canadense,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,meadow garlic
42636,5,12,Allium schoenoprasum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,wild chives
42643,5,12,Allium geyeri,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Geyer's onion
42655,5,12,Allium validum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Pacific onion
42670,5,12,Allium textile,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,textile onion
42671,5,12,Allium tolmiei,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Tolmie's onion
42672,5,13,Allium tricoccum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,ramp
42680,5,12,Allium kunthii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Kunth's onion
42683,5,12,Allium macrum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,rock onion
42688,5,12,Allium obtusum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,red Sierra onion
42703,5,12,Allium falcifolium,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,scytheleaf onion
42704,5,12,Allium fibrillum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Cuddy Mountain onion
42705,5,12,Allium glandulosum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,gland onion
42707,5,12,Allium acuminatum,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,tapertip onion
42717,5,12,Allium brevistylum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,shortstyle onion
42719,5,12,Allium campanulatum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,dusky onion
